Мдт;Материал;Краткий текст материала;Длинный текст материала;Создано;Создал;ПслднИзм;Изменил;ВидМ;ГруппаМтр;БЕИ
400;000000001300496493;Подшипник 8132 ГОСТ7872, ГОСТ520;Подшипник 8132 ГОСТ7872, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496494;Подшипник 3628АНД ГОСТ5721, ГОСТ520;Подшипник 3628АНД ГОСТ5721, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496495;Подшипник 3003160А ГОСТ5721, ГОСТ520;Подшипник 3003160А ГОСТ5721, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496502;Подшипник 4.079-200.018.000 WINKEL;Подшипник 4.079-200.018.000 WINKEL;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496506;Подшипник 23122 C/W33J BCR;Подшипник 23122 C/W33J BCR;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496512;Подшипник 1000911 ГОСТ8338, ГОСТ520;Подшипник 1000911 ГОСТ8338, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496513;Подшипник 10468/600 ГОСТ520;Подшипник 10468/600 ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496514;Подшипник 112 ГОСТ8338, ГОСТ520;Подшипник 112 ГОСТ8338, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496516;Подшипник 2097748ХМ ГОСТ520;Подшипник 2097748ХМ ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496517;Подшипник 32224 J2 SKF;Подшипник 32224 J2 SKF;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496522;Подшипник 6208 2RS EBF;Подшипник 6208 2RS EBF;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496525;Подшипник 80019 ГОСТ7242;Подшипник 80019 ГОСТ7242;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496527;Подшипник L163149/L163110 EBF;Подшипник L163149/L163110 EBF;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496529;Подшипник 3632Л ГОСТ5721, ГОСТ520;Подшипник 3632Л ГОСТ5721, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496535;Подшипник 7302А ГОСТ27365, ГОСТ520;Подшипник 7302А ГОСТ27365, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496544;Подшипник 3182114 ГОСТ7634, ГОСТ520;Подшипник 3182114 ГОСТ7634, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496546;Подшипник 60315 ГОСТ7242, ГОСТ520;Подшипник 60315 ГОСТ7242, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496548;Подшипник NU 2222 ECJ C3 SKF;Подшипник NU 2222 ECJ C3 SKF;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496551;Подшипник 36208Л ГОСТ831, ГОСТ520;Подшипник 36208Л ГОСТ831, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496552;Подшипник 27318 ГОСТ520;Подшипник 27318 ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496553;Подшипник 7000109 ГОСТ8338, ГОСТ520;Подшипник 7000109 ГОСТ8338, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496554;Подшипник 97726 ГОСТ520;Подшипник 97726 ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496555;Подшипник 3003264АХН1 ГОСТ5721, ГОСТ520;Подшипник 3003264АХН1 ГОСТ5721, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496556;Подшипник 685-90049 TIMKEN;Подшипник 685-90049 TIMKEN;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496557;Подшипник 6215 2Z-C3 ZWZ;Подшипник 6215 2Z-C3 ZWZ;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496559;Подшипник NNTR65х160х75 2ZL MONTON;Подшипник NNTR65х160х75 2ZL MONTON;03.07.2024;SIN-MLE;12.05.2025;TMZ-DVV;ZZAP;N13010000;ШТ
400;000000001300496562;Подшипник 2007119А ГОСТ27365, ГОСТ520;Подшипник 2007119А ГОСТ27365, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496563;Подшипник 1180832Л ГОСТ520;Подшипник 1180832Л ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496566;Подшипник 230Л ГОСТ8338, ГОСТ520;Подшипник 230Л ГОСТ8338, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496567;Подшипник 120 ГОСТ8338, ГОСТ520;Подшипник 120 ГОСТ8338, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496568;Подшипник 322 ГОСТ8338, ГОСТ520;Подшипник 322 ГОСТ8338, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496569;Подшипник 180608 ГОСТ8882, ГОСТ520;Подшипник 180608 ГОСТ8882, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496570;Подшипник 204 ГОСТ8338, ГОСТ520;Подшипник 204 ГОСТ8338, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496574;Подшипник 6012 2Z KY-SUPERN MTK;Подшипник 6012 2Z KY-SUPERN MTK;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496575;Подшипник NJ2208E BCR;Подшипник NJ2208E BCR;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496577;Подшипник SL04-5016LLNR NTN;Подшипник SL04-5016LLNR NTN;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496578;Подшипник 61832 ZZ RKB;Подшипник 61832 ZZ RKB;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496582;Подшипник 32526 ГОСТ8328, ГОСТ520;Подшипник 32526 ГОСТ8328, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496584;Подшипник 32619ЛМ ГОСТ8328, ГОСТ520;Подшипник 32619ЛМ ГОСТ8328, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496587;Подшипник 413MFF SKF;Подшипник 413MFF SKF;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496589;Подшипник 6-180210 С17 ГОСТ8882, ГОСТ520;Подшипник 6-180210 С17 ГОСТ8882, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496591;Подшипник RKY 72V NADELLA;Подшипник RKY 72V NADELLA;03.07.2024;SIN-MLE;12.05.2025;TMZ-DVV;ZZAP;N13010000;ШТ
400;000000001300496592;Подшипник 51205 NSK;Подшипник 51205 NSK;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496597;Подшипник 6-80208 С17 ГОСТ7242, ГОСТ520;Подшипник 6-80208 С17 ГОСТ7242, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496598;Подшипник LME30-UU TECHNIX;Подшипник LME30-UU TECHNIX;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496599;Подшипник 8130 ГОСТ7872, ГОСТ520;Подшипник 8130 ГОСТ7872, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496600;Подшипник 8124Л ГОСТ7872, ГОСТ520;Подшипник 8124Л ГОСТ7872, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496601;Подшипник 413 ГОСТ8338, ГОСТ520;Подшипник 413 ГОСТ8338, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496602;Подшипник 97518 ГОСТ6364, ГОСТ520;Подшипник 97518 ГОСТ6364, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496603;Подшипник 6307 2RS-C3 BCR;Подшипник 6307 2RS-C3 BCR;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496605;Подшипник 1000836 ГОСТ8338, ГОСТ520;Подшипник 1000836 ГОСТ8338, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496606;Подшипник 42318 ГОСТ8328;Подшипник 42318 ГОСТ8328;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496607;Подшипник 180300 ГОСТ8882, ГОСТ520;Подшипник 180300 ГОСТ8882, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496609;Подшипник 7212 BEGAP SKF;Подшипник 7212 BEGAP SKF;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496610;Подшипник 97530М ГОСТ6364, ГОСТ520;Подшипник 97530М ГОСТ6364, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496614;Подшипник SL04-5016 D PP INA;Подшипник SL04-5016 D PP INA;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496616;Подшипник 607LLB Makita;Подшипник 607LLB Makita;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496627;Подшипник 53620Н ГОСТ24696, ГОСТ520;Подшипник 53620Н ГОСТ24696, ГОСТ520;03.07.2024;SIN-MLE;12.05.2025;TMZ-DVV;ZZAP;N13040000;ШТ
400;000000001300496638;Подшипник 62307 2RS ZKL;Подшипник 62307 2RS ZKL;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496639;Подшипник 6208 2Z BCR;Подшипник 6208 2Z BCR;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496641;Подшипник 81122 FAG;Подшипник 81122 FAG;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496642;Подшипник 4T-32012X NTN;Подшипник 4T-32012X NTN;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496644;Подшипник 7019CTRSULP3 NSK;Подшипник 7019CTRSULP3 NSK;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496645;Подшипник 7613А ГОСТ27365, ГОСТ520;Подшипник 7613А ГОСТ27365, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496646;Подшипник 8152НЛ ГОСТ7872, ГОСТ520;Подшипник 8152НЛ ГОСТ7872, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496647;Подшипник 8148 ГОСТ7872, ГОСТ520;Подшипник 8148 ГОСТ7872, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496652;Подшипник BSD 45100 CG SKF;Подшипник BSD 45100 CG SKF;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496657;Подшипник 6219 C3 ZKL;Подшипник 6219 C3 ZKL;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496658;Подшипник 1616 ГОСТ28428, ГОСТ520;Подшипник 1616 ГОСТ28428, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496660;Подшипник 3514Л ГОСТ5721, ГОСТ520;Подшипник 3514Л ГОСТ5721, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496668;Подшипник 6313 ZZ-C3 SKF;Подшипник 6313 ZZ-C3 SKF;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496671;Подшипник 53518Н ГОСТ24696, ГОСТ520;Подшипник 53518Н ГОСТ24696, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496674;Подшипник 32536Л ГОСТ8328, ГОСТ520;Подшипник 32536Л ГОСТ8328, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496676;Подшипник 6205 ZZ NSK;Подшипник 6205 ZZ NSK;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496678;Подшипник 2007128 ГОСТ27365, ГОСТ520;Подшипник 2007128 ГОСТ27365, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496682;Подшипник 92614 ГОСТ8328, ГОСТ520;Подшипник 92614 ГОСТ8328, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496683;Подшипник 1000918 ГОСТ8338, ГОСТ520;Подшипник 1000918 ГОСТ8338, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496688;Подшипник 22280 E SKF;Подшипник 22280 E SKF;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496691;Подшипник 709Д ГПЗ;Подшипник 709Д ГПЗ;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496694;Подшипник 2007105А ГОСТ27365, ГОСТ520;Подшипник 2007105А ГОСТ27365, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496702;Подшипник SEL/Z 030080 S.4M;Подшипник SEL/Z 030080 S.4M;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496707;Подшипник NU 315 ECP SKF;Подшипник NU 315 ECP SKF;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496709;Подшипник 66322Л ГОСТ831, ГОСТ520;Подшипник 66322Л ГОСТ831, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496710;Подшипник 6410 NTN;Подшипник 6410 NTN;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496711;Подшипник GE90 TXE-2LS SKF;Подшипник GE90 TXE-2LS SKF;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496712;Подшипник 4-3182132К ТУ37.006.107;Подшипник 4-3182132К ТУ37.006.107;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496718;Подшипник 941/15 ГОСТ4060, ГОСТ520;Подшипник 941/15 ГОСТ4060, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496719;Подшипник 6304 2RSR FAG;Подшипник 6304 2RSR FAG;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496720;Подшипник 6204 2RS KY-SUPERN MTK;Подшипник 6204 2RS KY-SUPERN MTK;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496723;Подшипник 4T-32208 NTN;Подшипник 4T-32208 NTN;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496730;Подшипник 6-180017 С17 ГОСТ8882;Подшипник 6-180017 С17 ГОСТ8882;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496731;Подшипник 6-80122 С17 ГОСТ7242, ГОСТ520;Подшипник 6-80122 С17 ГОСТ7242, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496732;Подшипник 6-309А ГОСТ8338, ГОСТ520;Подшипник 6-309А ГОСТ8338, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496733;Подшипник 7736М ГОСТ520;Подшипник 7736М ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496734;Подш. 23032ACMBC3/W33(30-3003132АМН) MPZ;Подшипник 23032ACMBC3/W33(30-3003132АМН) MPZ;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496738;Подшипник 2032172 ГОСТ520;Подшипник 2032172 ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496739;Подшипник NUKR80/3AS NTN;Подшипник NUKR80/3AS NTN;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496740;Подшипник 6211 NTN;Подшипник 6211 NTN;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496746;Подшипник 46126Л ГОСТ831, ГОСТ520;Подшипник 46126Л ГОСТ831, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496752;Подшипник 4162924 ГОСТ7634, ГОСТ520;Подшипник 4162924 ГОСТ7634, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496754;Подшипник 6204 C4 SKF;Подшипник 6204 C4 SKF;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496757;Подшипник 6006 2Z SKF;Подшипник 6006 2Z SKF;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496758;Подшипник 3820 HK Craft;Подшипник 3820 HK Craft;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496760;Подшипник 2007140А ГОСТ27365, ГОСТ520;Подшипник 2007140А ГОСТ27365, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496762;Подшипник 24132 CW33J BCR;Подшипник 24132 CW33J BCR;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496763;Подшипник BS2-2216 2RS/VT143 BCR;Подшипник BS2-2216 2RS/VT143 BCR;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496764;Подшипник 16009 (7000109) FBJ;Подшипник 16009 (7000109) FBJ;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496766;Подшипник 180315 ГОСТ8882, ГОСТ520;Подшипник 180315 ГОСТ8882, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496768;Подшипник 2097148М ГОСТ6364, ГОСТ520;Подшипник 2097148М ГОСТ6364, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496770;Подшипник 328 ГОСТ8338;Подшипник 328 ГОСТ8338;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496771;Подшипник 180103 ГОСТ8882, ГОСТ520;Подшипник 180103 ГОСТ8882, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496778;Подшипник GE45-AW-A INA;Подшипник GE45-AW-A INA;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496779;Подшипник 32040 ZWZ;Подшипник 32040 ZWZ;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496780;Подшипник 685 DINROLL;Подшипник 685 DINROLL;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496783;Подшипник NA 4907 SKF;Подшипник NA 4907 SKF;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496791;Подшипник RKYR 72V NADELLA;Подшипник RKYR 72V NADELLA;03.07.2024;SIN-MLE;12.05.2025;TMZ-DVV;ZZAP;N13010000;ШТ
400;000000001300496793;Подшипник 24024 CC/W33 SKF;Подшипник 24024 CC/W33 SKF;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496799;Подшипник 4015E BR 40/78 EICH;Подшипник 4015E BR 40/78 EICH;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496807;Подшипник 6203 2RS ZKL;Подшипник 6203 2RS ZKL;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496809;Подшипник LMBS6 Samick;Подшипник LMBS6 Samick;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496820;Подшипник 6204 ZZCM/5K NTN;Подшипник 6204 ZZCM/5K NTN;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496833;Подшипник 6205 C3 SKF;Подшипник 6205 C3 SKF;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496838;Подшипник 36105 ГОСТ831, ГОСТ520;Подшипник 36105 ГОСТ831, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496842;Подшипник 3208 ATN9 SKF;Подшипник 3208 ATN9 SKF;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496863;Подшипник 6212 2Z EBF;Подшипник 6212 2Z EBF;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496869;Подшипник 5-8144 ГОСТ7872, ГОСТ520;Подшипник 5-8144 ГОСТ7872, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496872;Подшипник PCM 10010560 E SKF;Подшипник PCM 10010560 E SKF;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496876;Подшипник 7212 BEAT85SUGA NSK;Подшипник 7212 BEAT85SUGA NSK;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300496877;Подшипник 4024928 ГОСТ4657, ГОСТ520;Подшипник 4024928 ГОСТ4657, ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496881;Подшипник 260703К ГОСТ520;Подшипник 260703К ГОСТ520;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300496884;Подшипник HR30305J NSK;Подшипник HR30305J NSK;03.07.2024;SIN-MLE;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
